CFG,Site,Version,Measure,NovW117,NovW217,NovW317,NovW417,DecW117,DecW217,DecW317,DecW417,DecW517,JanW117,JanW217,JanW317,JanW417,JanW517
FP_U2913WM_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,600,600,600,200,200,200,200,200
FP_U2913WM_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,600,600,#Missing,#Missing,#Missing,#Missing,#Missing
FP_U2913WM_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,600,#Missing,#Missing,#Missing,#Missing,#Missing
FP_U2913WM_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,807,984,417,388,1315,1300,606,263,-79,-3,-23,-19,-12,-11
FP_S2240T_CFG,NFC_Site,FY17Q3W5,MRP_Part,149,149,149,149,147,147,147,146,146,158,158,158,157,157
FP_S2240T_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,200,200,200,196,196,196,196,196,228,228,228,228,228
FP_S2240T_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,200,200,196,196,196,196,196,228,228,228,228,228
FP_S2240T_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,200,372,372,372,372,372,372,372,372,372,372
FP_S2240T_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,372,372,372,372,372,372,372,372,372,372
FP_S2240T_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,372,372,372,372,372,372,372,372,372
FP_S2240T_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,496,496,496,372,372,372,372,372
FP_S2240T_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,496,496,500,500,500,500,500
FP_S2240T_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,496,500,500,500,500,500
FP_S2240T_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,500,500,500,500,500
FP_S2240T_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,500,500,500,500
FP_S2240T_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,500,500,500
FP_S2240T_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,500,500
FP_S2240T_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,500
FP_S2240T_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,566,57,252,85,231,1048,-471,605,49,-50,62,54,967,139
FP_P2314H_CFG,NFC_Site,FY17Q3W5,MRP_Part,125,125,125,125,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2314H_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,16,16,15,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2314H_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,16,15,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2314H_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,15,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2314H_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,16,16,16,16,15,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2314H_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,16,16,16,15,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2314H_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,16,16,15,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2314H_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,16,15,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2314H_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,15,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2314H_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,16,15,15,15,15
FP_P2314H_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,15,15,15,15
FP_P2314H_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,15,15,15
FP_P2314H_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,15,15
FP_P2314H_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,15
FP_P2314H_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,46,4,36,5,1129,30,-727,5,2,#Missing,#Missing,9,11,1
FP_P2414H_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,1335,1334,1334,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2414H_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,1334,1334,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2414H_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,1334,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2414H_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,85,85,85,85,85,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2414H_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,85,85,85,85,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2414H_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,85,85,85,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2414H_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,85,85,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2414H_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,85,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2414H_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,79,78,78,78,78
FP_P2414H_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,78,78,78,78
FP_P2414H_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,78,78,78
FP_P2414H_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,78,78
FP_P2414H_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,78
FP_P2414H_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,15,3,118,8,622,6,-10,#Missing,#Missing,#Missing,#Missing,#Missing,-80,#Missing
FP_P2714H_CFG,NFC_Site,FY17Q3W5,MRP_Part,20,20,20,20,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2714H_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,20,20,20,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2714H_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,20,20,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2714H_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,20,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2714H_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,-25,4,6,-5,-6,3,2,-2,#Missing,#Missing,-2,11,-11,2
FP_U2413GSA_CFG,NFC_Site,FY17Q3W5,MRP_Part,63,63,62,62,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_U2413GSA_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,63,62,62,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_U2413GSA_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,62,62,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_U2413GSA_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,62,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_U2413GSA_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,3,4,7,25,4,3,2,2,#Missing,2,#Missing,4,2,21
FP_P1914S_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,55,54,54,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P1914S_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,54,54,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P1914S_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,54,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P1914S_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,52,52,52,52,52,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P1914S_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,52,52,52,52,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P1914S_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,52,52,52,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P1914S_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,52,52,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P1914S_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,52,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P1914S_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,48,48,48,48,48
FP_P1914S_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,48,48,48,48
FP_P1914S_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,48,48,48
FP_P1914S_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,48,48
FP_P1914S_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,48
FP_P1914S_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,#Missing,806,2,3,13,12,5,-475,14,9,16,11,46,34
FP_P2214H_CFG,NFC_Site,FY17Q3W5,MRP_Part,4275,4275,4275,4275,3600,3600,3600,3600,3600,4680,4680,4680,4680,4680
FP_P2214H_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,3375,3375,3375,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
FP_P2214H_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,3375,3375,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
FP_P2214H_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,3375,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
FP_P2214H_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
FP_P2214H_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,2700,2700,2700,2700,2700,2700,2700,2700,2700
FP_P2214H_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,2700,2700,2700,2700,2700,2700,2700,2700
FP_P2214H_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,2700,2700,2700,2700,2700,2700,2700
FP_P2214H_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,2700,2700,2700,2700,2700,2700
FP_P2214H_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,2700,2700,2700,2700,2700
FP_P2214H_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,2760,2760,2760,2760
FP_P2214H_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,2760,2760,2760
FP_P2214H_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,2805,14025
FP_P2214H_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,14025
FP_P2214H_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,1103,220,431,698,174,301,276,207,582,790,628,1308,4022,11628
FP_P2014H_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,184,184,183,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2014H_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,184,183,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2014H_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,183,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2014H_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,176,176,176,175,175,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2014H_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,176,176,175,175,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2014H_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,176,175,175,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2014H_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,175,175,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2014H_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,175,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2014H_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,162,162,162,161,161
FP_P2014H_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,162,162,161,161
FP_P2014H_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,162,161,161
FP_P2014H_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,161,161
FP_P2014H_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,161
FP_P2014H_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,-2,#Missing,-12,#Missing,#Missing,#Missing
FP_S2415H_CFG,NFC_Site,FY17Q3W5,MRP_Part,776,659,659,658,300,300,300,300,300,368,368,368,367,367
FP_S2415H_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,618,617,617,280,280,280,280,280,325,325,325,325,325
FP_S2415H_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,617,617,280,280,280,280,280,325,325,325,325,325
FP_S2415H_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,617,280,280,280,280,280,325,325,325,325,325
FP_S2415H_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,280,280,280,280,280,325,325,325,325,325
FP_S2415H_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,280,280,280,280,325,325,325,325,325
FP_S2415H_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,370,370,370,365,365,365,365,365
FP_S2415H_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,370,370,365,365,365,365,365
FP_S2415H_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,370,365,365,365,365,365
FP_S2415H_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,365,365,365,365,365
FP_S2415H_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,365,365,365,365
FP_S2415H_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,365,365,365
FP_S2415H_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,365,365
FP_S2415H_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,365
FP_S2415H_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,245,157,275,653,828,271,128,135,115,191,128,124,202,316
FP_UZ2315H_CFG,NFC_Site,FY17Q3W5,MRP_Part,790,790,790,790,900,900,900,900,900,900,900,900,900,900
FP_UZ2315H_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,1010,1010,1010,900,900,900,900,900,720,720,720,720,720
FP_UZ2315H_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,1010,1010,900,900,900,900,900,720,720,720,720,720
FP_UZ2315H_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,1010,900,900,900,900,900,720,720,720,720,720
FP_UZ2315H_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,900,900,900,900,900,720,720,720,720,720
FP_UZ2315H_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,900,900,900,900,720,720,720,720,720
FP_UZ2315H_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,900,900,900,720,720,720,720,720
FP_UZ2315H_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,900,900,444,444,444,444,444
FP_UZ2315H_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,900,444,444,444,444,444
FP_UZ2315H_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,444,444,444,444,444
FP_UZ2315H_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,444,444,444,444
FP_UZ2315H_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,444,444,444
FP_UZ2315H_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,444,444
FP_UZ2315H_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,444
FP_UZ2315H_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,1121,1585,461,799,1145,1673,994,1227,292,344,332,589,577,-92
FP_U2715H_CFG,NFC_Site,FY17Q3W5,MRP_Part,35,35,35,35,20,20,20,20,20,20,20,20,20,20
FP_U2715H_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,35,35,35,15,15,15,15,15,20,20,20,20,20
FP_U2715H_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,35,35,15,15,15,15,15,20,20,20,20,20
FP_U2715H_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,35,15,15,15,15,15,20,20,20,20,20
FP_U2715H_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,15,15,15,15,15,20,20,20,20,20
FP_U2715H_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,15,15,15,15,20,20,20,20,20
FP_U2715H_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,15,15,15,20,20,20,20,20
FP_U2715H_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,15,15,20,20,20,20,20
FP_U2715H_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,15,20,20,20,20,20
FP_U2715H_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,20,20,20,20,20
FP_U2715H_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,20,20,20,20
FP_U2715H_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,20,20,20
FP_U2715H_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,20,20
FP_U2715H_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,20
FP_U2715H_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,70,2,#Missing,#Missing,1,#Missing,#Missing,#Missing,#Missing,10,-6,3,1,3
FP_U2414H_CFG,NFC_Site,FY17Q3W5,MRP_Part,185,185,185,185,675,675,675,675,675,1350,1350,1350,1350,1350
FP_U2414H_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,250,250,250,900,900,900,900,900,1800,1800,1800,1800,1800
FP_U2414H_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,250,250,900,900,900,900,900,1800,1800,1800,1800,1800
FP_U2414H_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,250,900,900,900,900,900,1800,1800,1800,1800,1800
FP_U2414H_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,900,900,900,900,900,1800,1800,1800,1800,1800
FP_U2414H_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,900,900,900,900,1800,1800,1800,1800,1800
FP_U2414H_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,800,800,800,800,800,800,800,800
FP_U2414H_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,800,800,800,800,800,800,800
FP_U2414H_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,800,800,800,800,800,800
FP_U2414H_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,800,800,800,800,800
